# file...... IEEE_13_Node_With_Houses.csv
# date...... Fri Aug 25 13:06:33 2017
# user...... stephant
# host...... (null)
# trigger... (none)
# interval.. 1
# limit..... -2147483648
# timestamp,trip_meter1:measured_real_power,trip_meter2:measured_real_power,trip_meter3:measured_real_power,trip_meter4:measured_real_power,trip_meter5:measured_real_power,trip_meter6:measured_real_power,trip_meter7:measured_real_power,trip_meter8:measured_real_power,trip_meter9:measured_real_power,trip_meter10:measured_real_power,trip_meter11:measured_real_power,trip_meter12:measured_real_power,trip_meter13:measured_real_power,trip_meter14:measured_real_power,trip_meter15:measured_real_power
2010-01-01 12:08:26 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:27 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:28 PST,+41106.4,+4939.25,+6904.52,+4320.46,+46259,+36446.1,+50897.4,+39272.1,+41626.7,+35009.3,+40277.9,+42554.6,+45100.1,+53118.9,+43369.1
2010-01-01 12:08:29 PST,+41101.7,+4938.96,+6900.99,+4320.23,+42840.3,+36438.8,+47487.4,+39265.3,+41628.5,+35010.7,+40289.8,+42550.2,+45102.1,+53137.8,+43365.1
2010-01-01 12:08:30 PST,+41101.7,+4938.99,+6904.68,+4320.08,+42840.8,+36438.8,+47487.1,+39265.3,+41628.5,+35010.7,+40289.6,+42550.2,+45102.1,+53137.5,+43365.1
2010-01-01 12:08:31 PST,+41101.7,+4939.03,+6905.67,+4320.06,+42840.8,+36438.8,+47487.1,+39265.3,+41628.5,+35010.7,+40289.6,+42550.2,+45102.1,+53137.5,+43365.1
2010-01-01 12:08:32 PST,+41099.3,+4938.89,+6904.19,+4319.95,+39398.9,+36435.2,+47499.9,+39262.3,+41629.4,+35011.4,+40295.4,+42548,+45103.2,+53146.8,+43363.1
2010-01-01 12:08:33 PST,+41099.3,+4938.91,+6906.1,+4319.86,+39399.2,+36435.2,+47499.8,+39262.2,+41629.5,+35011.4,+40295.3,+42548,+45103.2,+53146.6,+43363.1
2010-01-01 12:08:34 PST,+41099.3,+4938.93,+6906.61,+4319.86,+39399.2,+36435.2,+47499.8,+39262.2,+41629.5,+35011.4,+40295.3,+42548,+45103.2,+53146.6,+43363.1
2010-01-01 12:08:35 PST,+41099.3,+4938.93,+6906.75,+4319.86,+39399.2,+36435.2,+47499.8,+39262.2,+41629.5,+35011.4,+40295.3,+42548,+45103.2,+53146.6,+43363.1
2010-01-01 12:08:36 PST,+41099.3,+4938.93,+6906.79,+4319.86,+39399.2,+36435.2,+47499.8,+39262.2,+41629.5,+35011.4,+40295.3,+42548,+45103.2,+53146.6,+43363.1
2010-01-01 12:08:37 PST,+41099.3,+4938.93,+6906.8,+4319.86,+39399.2,+36435.2,+47499.8,+39262.2,+41629.5,+35011.4,+40295.3,+42548,+45103.2,+53146.6,+43363.1
2010-01-01 12:08:38 PST,+41103,+4940.86,+6906.57,+4319.81,+39395.6,+36435.2,+47496,+39262.3,+41640.9,+35020.5,+40286.7,+42551.3,+41880.3,+53132.9,+43366.2
2010-01-01 12:08:39 PST,+41103,+4939.26,+6906.46,+4319.86,+39395.6,+36435.2,+47496,+39262.3,+41640.8,+35020.5,+40286.6,+42551.4,+41880.2,+53132.8,+43366.3
2010-01-01 12:08:40 PST,+41103,+4938.36,+6906.42,+4319.86,+39395.6,+36435.2,+47496,+39262.3,+41640.7,+35020.4,+40286.6,+42551.4,+41880.2,+53132.8,+43366.3
2010-01-01 12:08:41 PST,+41103,+4938.1,+6906.41,+4319.86,+39395.6,+36435.2,+47496,+39262.3,+41640.7,+35020.4,+40286.6,+42551.4,+41880.2,+53132.8,+43366.3
2010-01-01 12:08:42 PST,+41116.4,+4938.02,+6906.61,+4320.77,+39395.3,+36441.4,+47495.7,+39267.3,+41633,+35014.2,+40289,+42563.7,+41872.3,+53136.5,+40174.8
2010-01-01 12:08:43 PST,+41116.4,+4938.18,+6906.45,+4320.49,+39395.3,+36441.4,+47495.7,+39267.4,+41632.9,+35014.2,+40289,+42563.7,+41872.3,+53136.5,+40174.9
2010-01-01 12:08:44 PST,+41116.4,+4938.29,+6906.4,+4320.48,+39395.3,+36441.4,+47495.7,+39267.4,+41633,+35014.2,+40289,+42563.7,+41872.3,+53136.5,+40174.9
2010-01-01 12:08:45 PST,+41116.4,+4938.32,+6906.39,+4320.48,+39395.3,+36441.4,+47495.7,+39267.4,+41633,+35014.2,+40289,+42563.7,+41872.3,+53136.5,+40174.9
2010-01-01 12:08:46 PST,+41116.4,+4938.33,+6906.38,+4320.48,+39395.3,+36441.4,+47495.7,+39267.4,+41633,+35014.2,+40289,+42563.7,+41872.3,+53136.5,+40174.9
2010-01-01 12:08:47 PST,+41109,+4938.36,+6906.2,+4319.57,+39394.6,+39671.4,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137.1,+40169.5
2010-01-01 12:08:48 PST,+41109.1,+4938.19,+6906.35,+4319.86,+39394.6,+39671.5,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137,+40169.5
2010-01-01 12:08:49 PST,+41109.1,+4938.08,+6906.39,+4319.87,+39394.6,+39671.5,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137,+40169.5
2010-01-01 12:08:50 PST,+41109.1,+4938.05,+6906.41,+4319.87,+39394.6,+39671.5,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137,+40169.5
2010-01-01 12:08:51 PST,+41109.1,+4938.04,+6906.41,+4319.87,+39394.6,+39671.5,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137,+40169.5
2010-01-01 12:08:52 PST,+41109.1,+4938.04,+6906.41,+4319.87,+39394.6,+39671.5,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137,+40169.5
2010-01-01 12:08:53 PST,+41109.1,+4938.04,+6906.41,+4319.87,+39394.6,+39671.5,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137,+40169.5
2010-01-01 12:08:54 PST,+41109.1,+4938.04,+6906.41,+4319.87,+39394.6,+39671.5,+47495,+39258.4,+41635.2,+35016,+40289.3,+42557,+41874.6,+53137,+40169.5
2010-01-01 12:08:55 PST,+44251.8,+4937.91,+6904.4,+4318.84,+39402.2,+39662.3,+47503.5,+39251.7,+41648.9,+35026.1,+40298.3,+42536.6,+41887.4,+49582.3,+40153.2
2010-01-01 12:08:56 PST,+44251.9,+4937.75,+6906.5,+4319.05,+39402.4,+39662.4,+47503.3,+39251.7,+41648.9,+35026.2,+40298.2,+42536.6,+41887.4,+49582.1,+40153.2
2010-01-01 12:08:57 PST,+44242,+4937.52,+6905.26,+4318.92,+39409.7,+39660.1,+47511.4,+39250,+41654,+35030.2,+40309.4,+42528.4,+41892.6,+46022.2,+40146.6
2010-01-01 12:08:58 PST,+44242,+4937.52,+6907.34,+4318.85,+39409.9,+39660.1,+47511.3,+39250,+41654.1,+35030.2,+40309.3,+42528.4,+41892.6,+46022,+40146.6
2010-01-01 12:08:59 PST,+44242,+4937.56,+6907.9,+4318.84,+39409.9,+39660.1,+47511.3,+39250,+41654.1,+35030.2,+40309.3,+42528.4,+41892.6,+46022,+40146.6
2010-01-01 12:09:00 PST,+44242,+4937.57,+6908.06,+4318.84,+39409.9,+39660.1,+47511.3,+39250,+41654.1,+35030.2,+40309.3,+42528.4,+41892.6,+46022,+40146.6
2010-01-01 12:09:01 PST,+44242,+4937.57,+6908.1,+4318.84,+39409.9,+39660.1,+47511.3,+39250,+41654.1,+35030.2,+40309.3,+42528.4,+41892.6,+46022,+40146.6
2010-01-01 12:09:02 PST,+44242,+4937.58,+6908.11,+4318.84,+39409.9,+39660.1,+47511.3,+39250,+41654.1,+35030.2,+40309.3,+42528.4,+41892.6,+46022,+40146.6
2010-01-01 12:09:03 PST,+44242,+4937.58,+6908.12,+4318.84,+39409.9,+39660.1,+47511.3,+39250,+41654.1,+35030.2,+40309.3,+42528.4,+41892.6,+46022,+40146.6
2010-01-01 12:09:04 PST,+44239.3,+4937.43,+6906.37,+4318.73,+39421.7,+39656,+44074.7,+39246.2,+41655,+35030.9,+40315.2,+42526.2,+41893.5,+46029.5,+40144.9
2010-01-01 12:09:05 PST,+44239.3,+4937.44,+6908.2,+4318.65,+39421.9,+39656,+44074.6,+39246.2,+41655,+35030.9,+40315.1,+42526.2,+41893.5,+46029.4,+40144.8
2010-01-01 12:09:06 PST,+44239.3,+4937.46,+6908.69,+4318.64,+39421.9,+39656,+44074.6,+39246.2,+41655,+35030.9,+40315.1,+42526.1,+41893.5,+46029.4,+40144.8
2010-01-01 12:09:07 PST,+44229.5,+4937.3,+6907.03,+4318.52,+39429.1,+39653.7,+44081.6,+39244.5,+41660.1,+35035,+40326.3,+42518,+41898.7,+42459.7,+40138.3
2010-01-01 12:09:08 PST,+44229.5,+4937.32,+6908.98,+4318.44,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:09 PST,+44229.5,+4937.36,+6909.51,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:10 PST,+44229.5,+4937.37,+6909.65,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:11 PST,+44229.5,+4937.37,+6909.69,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:12 PST,+44229.5,+4937.37,+6909.7,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:13 PST,+44229.5,+4937.37,+6909.7,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:14 PST,+44229.5,+4937.37,+6909.7,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:15 PST,+44229.5,+4937.37,+6909.71,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:16 PST,+44229.5,+4937.37,+6909.71,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:17 PST,+44229.5,+4937.37,+6909.71,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:18 PST,+44229.5,+4937.37,+6909.71,+4318.43,+39429.3,+39653.7,+44081.5,+39244.5,+41660.2,+35035,+40326.2,+42517.9,+41898.7,+42459.6,+40138.3
2010-01-01 12:09:19 PST,+44237.6,+4937.35,+6909.89,+4319.34,+39430,+36425.7,+44082.2,+39253.5,+41658,+35033.3,+40325.8,+42524.7,+41896.5,+42459.2,+40143.6
2010-01-01 12:09:20 PST,+44237.6,+4937.52,+6909.74,+4319.05,+39430,+36425.6,+44082.2,+39253.5,+41658,+35033.3,+40325.9,+42524.7,+41896.5,+42459.3,+40143.7
2010-01-01 12:09:21 PST,+44237.6,+4937.62,+6909.69,+4319.05,+39430,+36425.6,+44082.2,+39253.5,+41658,+35033.3,+40325.9,+42524.7,+41896.5,+42459.3,+40143.6
2010-01-01 12:09:22 PST,+44237.6,+4937.65,+6909.68,+4319.05,+39430,+36425.6,+44082.2,+39253.5,+41658,+35033.3,+40325.9,+42524.7,+41896.5,+42459.3,+40143.6
2010-01-01 12:09:23 PST,+44237.6,+4937.66,+6909.68,+4319.05,+39430,+36425.6,+44082.2,+39253.5,+41658,+35033.3,+40325.9,+42524.7,+41896.5,+42459.3,+40143.6
2010-01-01 12:09:24 PST,+44235.6,+4937.48,+6908.5,+4318.98,+39447.2,+36422.6,+41037.6,+39250.3,+41658,+35033.3,+40335.8,+42523.1,+41896.6,+42470.5,+40142.4
2010-01-01 12:09:25 PST,+44250.5,+4937.54,+6910.52,+4319.81,+39447,+36428.8,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.1
2010-01-01 12:09:26 PST,+44250.4,+4937.78,+6910.84,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:27 PST,+44250.4,+4937.9,+6910.92,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:28 PST,+44250.4,+4937.93,+6910.95,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:29 PST,+44250.4,+4937.94,+6910.95,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:30 PST,+44250.4,+4937.94,+6910.95,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:31 PST,+44250.4,+4937.94,+6910.95,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:32 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:33 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:34 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:35 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:36 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:37 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:38 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:39 PST,+44250.4,+4937.94,+6910.96,+4319.52,+39447,+36428.7,+41037.3,+39255.3,+41650.3,+35026.7,+40337.8,+39334.4,+41888.8,+42473,+40152.2
2010-01-01 12:09:40 PST,+44250.2,+4156.25,+6910.97,+4319.48,+39445.5,+36428.6,+41035.8,+39255.2,+41654.5,+35030.1,+40336.4,+39334.3,+41893,+42471.4,+40152.1
2010-01-01 12:09:41 PST,+44250.9,+4043.63,+6911.16,+4319.34,+39444.9,+36429,+41035,+39255.7,+41651.5,+35027.7,+40335.5,+39334.9,+41889.9,+42470.5,+40152.6
2010-01-01 12:09:42 PST,+44251.3,+3987.68,+6911.19,+4319.29,+39444.6,+36429.2,+41034.7,+39255.9,+41650.1,+35026.5,+40335.1,+39335.2,+41888.4,+42470,+40152.9
2010-01-01 12:09:43 PST,+44251.5,+3961.44,+6911.19,+4319.27,+39444.5,+36429.3,+41034.5,+39256,+41649.4,+35025.9,+40334.9,+39335.4,+41887.7,+42469.8,+40153
2010-01-01 12:09:44 PST,+44251.6,+3947.44,+6911.18,+4319.25,+39444.4,+36429.4,+41034.3,+39256,+41649,+35025.6,+40334.8,+39335.4,+41887.3,+42469.7,+40153.1
2010-01-01 12:09:45 PST,+44251.6,+3939.23,+6911.18,+4319.24,+39444.3,+36429.4,+41034.3,+39256.1,+41648.7,+35025.4,+40334.7,+39335.5,+41887.1,+42469.6,+40153.2
2010-01-01 12:09:46 PST,+44251.7,+3934.15,+6911.18,+4319.24,+39444.3,+36429.5,+41034.2,+39256.1,+41648.6,+35025.3,+40334.7,+39335.5,+41886.9,+42469.5,+40153.2
2010-01-01 12:09:47 PST,+44251.7,+3930.9,+6911.18,+4319.23,+39444.3,+36429.5,+41034.2,+39256.1,+41648.5,+35025.2,+40334.6,+39335.5,+41886.8,+42469.5,+40153.2
2010-01-01 12:09:48 PST,+44251.7,+3928.79,+6911.18,+4319.23,+39444.3,+36429.5,+41034.2,+39256.1,+41648.4,+35025.2,+40334.6,+39335.6,+41886.7,+42469.5,+40153.2
2010-01-01 12:09:49 PST,+44251.7,+3927.39,+6911.18,+4319.23,+39444.3,+36429.5,+41034.2,+39256.1,+41648.4,+35025.1,+40334.6,+39335.6,+41886.7,+42469.5,+40153.2
2010-01-01 12:09:50 PST,+44251.7,+3926.46,+6911.18,+4319.23,+39444.3,+36429.5,+41034.2,+39256.1,+41648.4,+35025.1,+40334.6,+39335.6,+41886.7,+42469.4,+40153.2
2010-01-01 12:09:51 PST,+44255.9,+3927.31,+6910.93,+4319.18,+39440.7,+36429.5,+41030.9,+39256.2,+41659.7,+35034.1,+40325.9,+39338.6,+38655.1,+42459.7,+40156
2010-01-01 12:09:52 PST,+44255.9,+3926.44,+6910.82,+4319.23,+39440.7,+36429.5,+41030.9,+39256.2,+41659.6,+35034.1,+40325.9,+39338.6,+38655,+42459.6,+40156
2010-01-01 12:09:53 PST,+44260.8,+3925.43,+6909.22,+4320.03,+39447.7,+36433.7,+41037.6,+39259.6,+41656.9,+35031.6,+36742.2,+39341.4,+38652.7,+42475,+36954.1
2010-01-01 12:09:54 PST,+44260.7,+3924.87,+6910.95,+4319.66,+39447.9,+36433.6,+41037.5,+39259.6,+41656.9,+35031.6,+36742.1,+39341.4,+38652.7,+42474.9,+36954.1
2010-01-01 12:09:55 PST,+44260.7,+3924.56,+6911.42,+4319.64,+39447.9,+36433.6,+41037.5,+39259.6,+41656.9,+35031.6,+36742.1,+39341.4,+38652.7,+42474.9,+36954.1
2010-01-01 12:09:56 PST,+44245.9,+3924.44,+6911.34,+4318.73,+39448.2,+36427.5,+41037.8,+39254.5,+41664.7,+35038.2,+36740.5,+42531.1,+38659.5,+42472.3,+36945.9
2010-01-01 12:09:57 PST,+44246,+3924.24,+6911.54,+4319.02,+39448.2,+36427.5,+41037.7,+39254.5,+41664.7,+35038.2,+36740.4,+42531.1,+38659.5,+42472.2,+36945.9
2010-01-01 12:09:58 PST,+44246,+3924.07,+6911.6,+4319.02,+39448.2,+36427.5,+41037.7,+39254.5,+41664.7,+35038.2,+36740.4,+42531.1,+38659.5,+42472.2,+36945.9
2010-01-01 12:09:59 PST,+44246,+3923.94,+6911.61,+4319.02,+39448.2,+36427.5,+41037.7,+39254.5,+41664.7,+35038.2,+36740.4,+42531.1,+38659.4,+42472.2,+36945.9
